cause_name,_id,cause_id
"ObjectID(""647775723de912b907139cc1"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139cc2"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139cc3"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139cc4"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139cc5"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139cc6"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139cc7"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139cc8"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139cc9"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139cca"")",942,Myocarditis
"ObjectID(""647775723de912b907139ccb"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139ccc"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139ccd"")",1004,Pulmonary Arterial Hypertension
500,Atrial fibrillation and flutter,"ObjectID(""647775723de912b907139cce"")"
"ObjectID(""647775723de912b907139ccf"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139cd0"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139cd1"")",503,Endocarditis
"ObjectID(""647775723de912b907139cd2"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139cd3"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139cd4"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139cd5"")",495,Ischemic stroke
Intracerebral hemorrhage,"ObjectID(""647775723de912b907139cd6"")",496
497,Subarachnoid hemorrhage,"ObjectID(""647775723de912b907139cd7"")"
Hypertensive heart disease,"ObjectID(""647775723de912b907139cd8"")",498
Non-rheumatic calcific aortic valve disease,"ObjectID(""647775723de912b907139cd9"")",968
"ObjectID(""647775723de912b907139cda"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139cdb"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139cdc"")",942,Myocarditis
938,Alcoholic cardiomyopathy,"ObjectID(""647775723de912b907139cdd"")"
"ObjectID(""647775723de912b907139cde"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139cdf"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139ce0"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139ce1"")",501,Aortic aneurysm
Lower extremity peripheral arterial disease,"ObjectID(""647775723de912b907139ce2"")",502
503,Endocarditis,"ObjectID(""647775723de912b907139ce3"")"
"ObjectID(""647775723de912b907139ce4"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139ce5"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139ce6"")",493,Ischemic heart disease
Ischemic stroke,"ObjectID(""647775723de912b907139ce7"")",495
"ObjectID(""647775723de912b907139ce8"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139ce9"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139cea"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139ceb"")",968,Non-rheumatic calcific aortic valve disease
Non-rheumatic degenerative mitral valve disease,"ObjectID(""647775723de912b907139cec"")",969
Other non-rheumatic valve diseases,"ObjectID(""647775723de912b907139ced"")",970
942,Myocarditis,"ObjectID(""647775723de912b907139cee"")"
"ObjectID(""647775723de912b907139cef"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139cf0"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139cf1"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139cf2"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139cf3"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139cf4"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139cf5"")",503,Endocarditis
"ObjectID(""647775723de912b907139cf6"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139cf7"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139cf8"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139cf9"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139cfa"")",496,Intracerebral hemorrhage
Subarachnoid hemorrhage,"ObjectID(""647775723de912b907139cfb"")",497
"ObjectID(""647775723de912b907139cfc"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139cfd"")",968,Non-rheumatic calcific aortic valve disease
969,Non-rheumatic degenerative mitral valve disease,"ObjectID(""647775723de912b907139cfe"")"
Other non-rheumatic valve diseases,"ObjectID(""647775723de912b907139cff"")",970
"ObjectID(""647775723de912b907139d00"")",942,Myocarditis
938,Alcoholic cardiomyopathy,"ObjectID(""647775723de912b907139d01"")"
944,Other cardiomyopathy,"ObjectID(""647775723de912b907139d02"")"
"ObjectID(""647775723de912b907139d03"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d04"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139d05"")",501,Aortic aneurysm
502,Lower extremity peripheral arterial disease,"ObjectID(""647775723de912b907139d06"")"
"ObjectID(""647775723de912b907139d07"")",503,Endocarditis
"ObjectID(""647775723de912b907139d08"")",507,Other cardiovascular and circulatory diseases
Rheumatic heart disease,"ObjectID(""647775723de912b907139d09"")",492
"ObjectID(""647775723de912b907139d0a"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139d0b"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139d0c"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139d0d"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d0e"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d0f"")",968,Non-rheumatic calcific aortic valve disease
969,Non-rheumatic degenerative mitral valve disease,"ObjectID(""647775723de912b907139d10"")"
"ObjectID(""647775723de912b907139d11"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d12"")",942,Myocarditis
"ObjectID(""647775723de912b907139d13"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d14"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139d15"")",1004,Pulmonary Arterial Hypertension
500,Atrial fibrillation and flutter,"ObjectID(""647775723de912b907139d16"")"
501,Aortic aneurysm,"ObjectID(""647775723de912b907139d17"")"
502,Lower extremity peripheral arterial disease,"ObjectID(""647775723de912b907139d18"")"
503,Endocarditis,"ObjectID(""647775723de912b907139d19"")"
507,Other cardiovascular and circulatory diseases,"ObjectID(""647775723de912b907139d1a"")"
"ObjectID(""647775723de912b907139d1b"")",492,Rheumatic heart disease
Ischemic heart disease,"ObjectID(""647775723de912b907139d1c"")",493
"ObjectID(""647775723de912b907139d1d"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139d1e"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139d1f"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d20"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d21"")",968,Non-rheumatic calcific aortic valve disease
969,Non-rheumatic degenerative mitral valve disease,"ObjectID(""647775723de912b907139d22"")"
970,Other non-rheumatic valve diseases,"ObjectID(""647775723de912b907139d23"")"
"ObjectID(""647775723de912b907139d24"")",942,Myocarditis
"ObjectID(""647775723de912b907139d25"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d26"")",944,Other cardiomyopathy
Pulmonary Arterial Hypertension,"ObjectID(""647775723de912b907139d27"")",1004
500,Atrial fibrillation and flutter,"ObjectID(""647775723de912b907139d28"")"
"ObjectID(""647775723de912b907139d29"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139d2a"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139d2b"")",503,Endocarditis
"ObjectID(""647775723de912b907139d2c"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139d2d"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139d2e"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139d2f"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139d30"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139d31"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d32"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d33"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139d34"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139d35"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d36"")",942,Myocarditis
Alcoholic cardiomyopathy,"ObjectID(""647775723de912b907139d37"")",938
Other cardiomyopathy,"ObjectID(""647775723de912b907139d38"")",944
"ObjectID(""647775723de912b907139d39"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d3a"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139d3b"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139d3c"")",502,Lower extremity peripheral arterial disease
Endocarditis,"ObjectID(""647775723de912b907139d3d"")",503
507,Other cardiovascular and circulatory diseases,"ObjectID(""647775723de912b907139d3e"")"
"ObjectID(""647775723de912b907139d3f"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139d40"")",493,Ischemic heart disease
495,Ischemic stroke,"ObjectID(""647775723de912b907139d41"")"
"ObjectID(""647775723de912b907139d42"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139d43"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d44"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d45"")",968,Non-rheumatic calcific aortic valve disease
969,Non-rheumatic degenerative mitral valve disease,"ObjectID(""647775723de912b907139d46"")"
"ObjectID(""647775723de912b907139d47"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d48"")",942,Myocarditis
"ObjectID(""647775723de912b907139d49"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d4a"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139d4b"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d4c"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139d4d"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139d4e"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139d4f"")",503,Endocarditis
"ObjectID(""647775723de912b907139d50"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139d51"")",492,Rheumatic heart disease
493,Ischemic heart disease,"ObjectID(""647775723de912b907139d52"")"
"ObjectID(""647775723de912b907139d53"")",495,Ischemic stroke
Intracerebral hemorrhage,"ObjectID(""647775723de912b907139d54"")",496
Subarachnoid hemorrhage,"ObjectID(""647775723de912b907139d55"")",497
498,Hypertensive heart disease,"ObjectID(""647775723de912b907139d56"")"
"ObjectID(""647775723de912b907139d57"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139d58"")",969,Non-rheumatic degenerative mitral valve disease
970,Other non-rheumatic valve diseases,"ObjectID(""647775723de912b907139d59"")"
"ObjectID(""647775723de912b907139d5a"")",942,Myocarditis
"ObjectID(""647775723de912b907139d5b"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d5c"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139d5d"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d5e"")",500,Atrial fibrillation and flutter
Aortic aneurysm,"ObjectID(""647775723de912b907139d5f"")",501
"ObjectID(""647775723de912b907139d60"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139d61"")",503,Endocarditis
"ObjectID(""647775723de912b907139d62"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139d63"")",492,Rheumatic heart disease
Ischemic heart disease,"ObjectID(""647775723de912b907139d64"")",493
Ischemic stroke,"ObjectID(""647775723de912b907139d65"")",495
"ObjectID(""647775723de912b907139d66"")",496,Intracerebral hemorrhage
"ObjectID(""647775723de912b907139d67"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d68"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d69"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139d6a"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139d6b"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d6c"")",942,Myocarditis
Alcoholic cardiomyopathy,"ObjectID(""647775723de912b907139d6d"")",938
944,Other cardiomyopathy,"ObjectID(""647775723de912b907139d6e"")"
"ObjectID(""647775723de912b907139d6f"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d70"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139d71"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139d72"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139d73"")",503,Endocarditis
"ObjectID(""647775723de912b907139d74"")",507,Other cardiovascular and circulatory diseases
Rheumatic heart disease,"ObjectID(""647775723de912b907139d75"")",492
"ObjectID(""647775723de912b907139d76"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139d77"")",495,Ischemic stroke
496,Intracerebral hemorrhage,"ObjectID(""647775723de912b907139d78"")"
"ObjectID(""647775723de912b907139d79"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d7a"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d7b"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139d7c"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139d7d"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d7e"")",942,Myocarditis
"ObjectID(""647775723de912b907139d7f"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d80"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139d81"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d82"")",500,Atrial fibrillation and flutter
501,Aortic aneurysm,"ObjectID(""647775723de912b907139d83"")"
"ObjectID(""647775723de912b907139d84"")",502,Lower extremity peripheral arterial disease
503,Endocarditis,"ObjectID(""647775723de912b907139d85"")"
Other cardiovascular and circulatory diseases,"ObjectID(""647775723de912b907139d86"")",507
"ObjectID(""647775723de912b907139d87"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139d88"")",493,Ischemic heart disease
"ObjectID(""647775723de912b907139d89"")",495,Ischemic stroke
"ObjectID(""647775723de912b907139d8a"")",496,Intracerebral hemorrhage
497,Subarachnoid hemorrhage,"ObjectID(""647775723de912b907139d8b"")"
"ObjectID(""647775723de912b907139d8c"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d8d"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139d8e"")",969,Non-rheumatic degenerative mitral valve disease
"ObjectID(""647775723de912b907139d8f"")",970,Other non-rheumatic valve diseases
"ObjectID(""647775723de912b907139d90"")",942,Myocarditis
"ObjectID(""647775723de912b907139d91"")",938,Alcoholic cardiomyopathy
"ObjectID(""647775723de912b907139d92"")",944,Other cardiomyopathy
"ObjectID(""647775723de912b907139d93"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139d94"")",500,Atrial fibrillation and flutter
Aortic aneurysm,"ObjectID(""647775723de912b907139d95"")",501
"ObjectID(""647775723de912b907139d96"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139d97"")",503,Endocarditis
"ObjectID(""647775723de912b907139d98"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139d99"")",492,Rheumatic heart disease
"ObjectID(""647775723de912b907139d9a"")",493,Ischemic heart disease
Ischemic stroke,"ObjectID(""647775723de912b907139d9b"")",495
Intracerebral hemorrhage,"ObjectID(""647775723de912b907139d9c"")",496
"ObjectID(""647775723de912b907139d9d"")",497,Subarachnoid hemorrhage
"ObjectID(""647775723de912b907139d9e"")",498,Hypertensive heart disease
"ObjectID(""647775723de912b907139d9f"")",968,Non-rheumatic calcific aortic valve disease
"ObjectID(""647775723de912b907139da0"")",969,Non-rheumatic degenerative mitral valve disease
970,Other non-rheumatic valve diseases,"ObjectID(""647775723de912b907139da1"")"
"ObjectID(""647775723de912b907139da2"")",942,Myocarditis
"ObjectID(""647775723de912b907139da3"")",938,Alcoholic cardiomyopathy
Other cardiomyopathy,"ObjectID(""647775723de912b907139da4"")",944
"ObjectID(""647775723de912b907139da5"")",1004,Pulmonary Arterial Hypertension
"ObjectID(""647775723de912b907139da6"")",500,Atrial fibrillation and flutter
"ObjectID(""647775723de912b907139da7"")",501,Aortic aneurysm
"ObjectID(""647775723de912b907139da8"")",502,Lower extremity peripheral arterial disease
"ObjectID(""647775723de912b907139da9"")",503,Endocarditis
"ObjectID(""647775723de912b907139daa"")",507,Other cardiovascular and circulatory diseases
"ObjectID(""647775723de912b907139dab"")",492,Rheumatic heart disease
